prøvde,0.0,1613.0
prøve,0.0,2188.0
prøver,0.0,1696.0
punkt,0.0,2482.0
raabte,2359.0,0.0
raskt,0.0,2008.0
re,3298.0,0.0
redd,0.0,2110.0
regel,0.0,3090.0
reglene,0.0,2036.0
regler,0.0,4136.0
regne,0.0,1738.0
regnet,0.0,1727.0
reisv,0.0,1614.0
rekke,0.0,6515.0
relativt,0.0,2484.0
representerer,0.0,1574.0
resten,0.0,1748.0
resultat,0.0,2133.0
resultatet,0.0,1627.0
ret,10510.0,0.0
retning,0.0,2530.0
rett,0.0,12118.0
retten,0.0,1700.0
rettet,0.0,1675.0
rettigheter,0.0,1652.0
rige,2512.0,0.0
rigtig,3820.0,0.0
rike,0.0,1573.0
riktig,0.0,4304.0
rimelig,0.0,2255.0
ringe,2850.0,0.0
rolig,2008.0,0.0
rolle,0.0,2920.0
rom,0.0,9061.0
rommet,0.0,2221.0
ropte,0.0,2017.0
rt,0.0,1648.0
ryggen,0.0,1695.0
råd,0.0,2080.0
røde,0.0,1744.0
saaat,2189.0,0.0
saadan,11582.0,0.0
saadanne,5701.0,0.0
saadant,4308.0,0.0
saakaldte,1904.0,0.0
saaledes,25356.0,0.0
saavel,3420.0,0.0
saavidt,2394.0,0.0
sad,3656.0,0.0
sagde,17720.0,0.0
sak,0.0,2465.0
saken,0.0,3120.0
saker,0.0,2368.0
salt,0.0,1812.0
samarbeid,0.0,2802.0
samfunn,0.0,1845.0
samfunnet,0.0,2003.0
samlede,2050.0,0.0
sammenheng,0.0,3546.0
samtlige,2345.0,0.0
sandt,2516.0,0.0
sant,0.0,2588.0
sat,5566.0,0.0
satt,0.0,8420.0
sauer,0.0,2148.0
see,2354.0,0.0
seer,1979.0,0.0
sees,3115.0,0.0
seet,3302.0,0.0
seks,0.0,1821.0
selskap,0.0,1606.0
sem,2959.0,0.0
sendt,0.0,1705.0
sendte,2274.0,0.0
sentrale,0.0,1978.0
september,0.0,2212.0
set,2412.0,0.0
sett,0.0,10078.0
sette,0.0,4930.0
setter,0.0,2864.0
settes,0.0,2517.0
sich,2323.0,0.0
sider,0.0,2231.0
sidste,12817.0,0.0
sier,0.0,9278.0
sies,0.0,1621.0
sige,10508.0,0.0
siger,14081.0,0.0
siges,2451.0,0.0
sikker,0.0,2159.0
sikre,0.0,2589.0
siste,0.0,10326.0
sit,28287.0,0.0
sitt,0.0,13661.0
sitter,0.0,2066.0
situasjon,0.0,2375.0
situasjonen,0.0,2001.0
skade,0.0,2118.0
skape,0.0,1889.0
ske,2726.0,0.0
skip,0.0,2367.0
skje,0.0,2842.0
skjedd,0.0,1651.0
skjedde,0.0,2065.0
skjer,0.0,3490.0
skjønt,2050.0,0.0
skole,0.0,2913.0
skolen,0.0,4649.0
skrev,0.0,2351.0
skyldes,0.0,2487.0
slektens,0.0,2536.0
slet,2488.0,0.0
slik,0.0,26653.0
slike,0.0,7175.0
slikt,0.0,3246.0
slo,0.0,2749.0
slog,2331.0,0.0
slutt,0.0,4019.0
slutten,0.0,2100.0
slå,0.0,1973.0
smaa,5610.0,0.0
smilte,0.0,2391.0
smst,0.0,1845.0
små,0.0,5836.0
snakke,0.0,3154.0
snakker,0.0,1575.0
snakket,0.0,2623.0
snudde,0.0,1927.0
so,5422.0,0.0
sosiale,0.0,2725.0
spesielle,0.0,2629.0
spesielt,0.0,4089.0
spiller,0.0,1638.0
spurgte,3808.0,0.0
spurte,0.0,4819.0
spørsmål,0.0,6368.0
spørsmålet,0.0,3665.0
ss,0.0,2795.0
staa,4620.0,0.0
staaende,2396.0,0.0
staar,9265.0,0.0
stal,24149.0,0.0
stall,0.0,2836.0
stand,0.0,3011.0
staten,0.0,2299.0
ste,3006.0,0.0
stedet,0.0,4222.0
stedse,2041.0,0.0
stemme,0.0,2361.0
stemmer,0.0,1708.0
sterke,0.0,2181.0
sterkere,0.0,1585.0
stirret,0.0,2083.0
sto,0.0,6641.0
strax,2549.0,0.0
stulde,3929.0,0.0
stulle,5411.0,0.0
stund,0.0,2570.0
styrke,0.0,2043.0
stå,0.0,3595.0
stående,0.0,1715.0
står,0.0,9095.0
størrelse,0.0,1905.0
støtte,0.0,3322.0
svar,0.0,2257.0
svare,1845.0,0.0
svarede,3685.0,0.0
svenske,3695.0,0.0
svært,0.0,6065.0
sykdom,0.0,1718.0
syn,0.0,1682.0
system,0.0,2429.0
systemet,0.0,1749.0
såkalte,0.0,1786.0
således,0.0,3226.0
sått,0.0,1665.0
sætte,3044.0,0.0
sætter,1925.0,0.0
søke,0.0,1880.0
søn,2254.0,0.0
sønn,0.0,2206.0
tabell,0.0,2407.0
tage,4552.0,0.0
tager,2625.0,0.0
tages,1972.0,0.0
taget,3902.0,0.0
tak,0.0,2064.0
tal,2654.0,0.0
tall,0.0,2487.0
tallet,0.0,3891.0
talt,2284.0,0.0
talte,4303.0,0.0
tanken,0.0,1597.0
tanker,0.0,1669.0
tap,0.0,2248.0
tas,0.0,2590.0
tatt,0.0,9022.0
tegn,0.0,2160.0
tekniske,0.0,1638.0
tekst,0.0,2270.0
teksten,0.0,1886.0
temmelig,3154.0,0.0
tenke,0.0,3672.0
tenker,0.0,2228.0
tenkt,0.0,2273.0
tenkte,0.0,4442.0
that,0.0,2663.0
ther,1870.0,0.0
thi,14362.0,0.0
tidlig,0.0,2541.0
tidspunkt,0.0,1686.0
tilbage,13742.0,0.0
tildels,2332.0,0.0
tilfelle,0.0,5685.0
tilfeller,0.0,3095.0
tilfælde,5593.0,0.0
till,4248.0,0.0
tillegg,0.0,5280.0
tillige,4345.0,0.0
tilsammen,1909.0,0.0
tilstede,2832.0,0.0
tilstrekkelig,0.0,2305.0
tilstrækkelig,1836.0,0.0
tilsvarende,0.0,3365.0
tiltak,0.0,3456.0
time,0.0,2580.0
timer,0.0,3032.0
tit,12513.0,0.0
tjene,2822.0,0.0
tog,9980.0,0.0
tonn,0.0,2828.0
tor,2025.0,0.0
trakk,0.0,2566.0
tredje,0.0,3145.0
trekk,0.0,1654.0
trekke,0.0,2151.0
trenger,0.0,3866.0
trodde,0.0,2317.0
troede,2088.0,0.0
tross,0.0,2500.0
tvil,0.0,1794.0
tydelig,0.0,2115.0
type,0.0,2528.0
typer,0.0,1861.0
tyske,0.0,2104.0
tåge,4510.0,0.0
tænke,2887.0,0.0
tænkte,2607.0,0.0
tømm,0.0,4307.0
tør,2486.0,0.0
uagtet,1929.0,0.0
ub,10225.0,0.0
ud,26543.0,0.0
ude,3161.0,0.0
uden,23581.0,0.0
udenfor,4315.0,0.0
udi,2845.0,0.0
ug,0.0,3017.0
ulike,0.0,8252.0
um,3343.0,0.0
umulig,0.0,1649.0
un,2716.0,0.0
unb,4781.0,0.0
unber,2488.0,0.0
und,9970.0,0.0
undersøkelse,0.0,1617.0
undersøkelser,0.0,1578.0
undertiden,2074.0,0.0
ung,2609.0,0.0
unna,0.0,1615.0
unngå,0.0,1600.0
utdanning,0.0,2058.0
ute,0.0,4709.0
utenfor,0.0,5681.0
utgangspunkt,0.0,2196.0
utgjør,0.0,2110.0
utover,0.0,2384.0
utstrekning,0.0,1970.0
uttrykk,0.0,4293.0
utviklet,0.0,2032.0
utvikling,0.0,4346.0
utviklingen,0.0,2577.0
vaa,3182.0,0.0
valg,0.0,2699.0
valgt,0.0,2330.0
valgte,0.0,1732.0
vand,3570.0,0.0
vanlig,0.0,4115.0
vanlige,0.0,2410.0
vanligvis,0.0,1770.0
vann,0.0,4714.0
vannet,0.0,2149.0
vanskelig,0.0,5341.0
varer,0.0,2146.0
vart,0.0,2222.0
vcere,11016.0,0.0
vceret,3376.0,0.0
ve,2138.0,0.0
veien,0.0,3816.0
vekk,0.0,1740.0
vekt,0.0,3952.0
veldig,0.0,1649.0
velge,0.0,2504.0
velger,0.0,1769.0
vende,1973.0,0.0
vendte,3327.0,0.0
venn,0.0,1670.0
venner,0.0,1870.0
ventet,0.0,2526.0
ver,0.0,2493.0
verdi,0.0,2929.0
verdier,0.0,1976.0
vere,2549.0,0.0
vesentlig,0.0,3060.0
vide,5115.0,0.0
vidste,3620.0,0.0
vigtigste,2112.0,0.0
viktig,0.0,8033.0
viktige,0.0,2435.0
viktigste,0.0,3178.0
vilje,0.0,1622.0
vilkår,0.0,1614.0
vinde,1943.0,0.0
vinduet,0.0,1600.0
virke,0.0,2083.0
virker,0.0,2422.0
virket,0.0,2358.0
virksomhet,0.0,3536.0
vis,3803.0,0.0
vises,0.0,1790.0
viss,0.0,3296.0
visst,0.0,2717.0
visste,0.0,4921.0
vistnok,5523.0,0.0
vite,0.0,3555.0
von,5742.0,0.0
vor,16604.0,0.0
vore,10137.0,0.0
vort,6911.0,0.0
vurdering,0.0,1784.0
vår,0.0,8156.0
våre,0.0,4820.0
vårt,0.0,3931.0
vært,0.0,23847.0
væsentlig,2724.0,0.0
war,2338.0,0.0
with,0.0,2233.0
ydre,2086.0,0.0
zu,3399.0,0.0
Æ,0.0,2069.0
åpne,0.0,2275.0
åpnet,0.0,2478.0
år,0.0,27060.0
årene,0.0,6300.0
året,0.0,3178.0
års,0.0,1979.0
ældre,3274.0,0.0
ø,1986.0,0.0
øke,0.0,1847.0
økonomisk,0.0,2878.0
økonomiske,0.0,3984.0
økt,0.0,2295.0
ønske,0.0,1866.0
ønsker,0.0,4508.0
ønsket,0.0,2902.0
øvrig,0.0,2119.0
øyeblikk,0.0,2461.0
øyne,0.0,1936.0
øynene,0.0,3719.0
